timestamp,tx_id,active_power_mw,current_amps
2024-02-19 20:30:00+00:00,brighton_local_33kv_gt2,23.63,397.67
2024-02-19 21:00:00+00:00,brighton_local_33kv_gt1,23.02,379.47
2024-02-19 21:00:00+00:00,brighton_local_33kv_gt2,22.47,379.27
2024-02-19 21:30:00+00:00,brighton_local_33kv_gt2,21.31,360.87
2024-02-19 21:30:00+00:00,brighton_local_33kv_gt1,21.88,361.74
2024-02-19 22:00:00+00:00,brighton_local_33kv_gt1,20.74,344.01
2024-02-19 22:00:00+00:00,brighton_local_33kv_gt2,20.14,342.47
2024-02-19 22:30:00+00:00,brighton_local_33kv_gt1,19.6,326.28
2024-02-19 22:30:00+00:00,brighton_local_33kv_gt2,18.98,324.06
2024-02-19 23:00:00+00:00,brighton_local_33kv_gt2,17.82,305.66
2024-02-19 23:00:00+00:00,brighton_local_33kv_gt1,18.46,308.55
2024-02-19 23:30:00+00:00,brighton_local_33kv_gt1,17.36,291.35
2024-02-19 23:30:00+00:00,brighton_local_33kv_gt2,16.71,287.81
2024-02-20 00:00:00+00:00,brighton_local_33kv_gt1,16.86,281.73
2024-02-20 00:00:00+00:00,brighton_local_33kv_gt2,16.11,279.67
2024-02-20 00:30:00+00:00,brighton_local_33kv_gt1,16.57,274.59
2024-02-20 00:30:00+00:00,brighton_local_33kv_gt2,15.62,275.06
2024-02-20 01:00:00+00:00,brighton_local_33kv_gt1,16.28,267.44
2024-02-20 01:00:00+00:00,brighton_local_33kv_gt2,15.13,270.46
2024-02-20 01:30:00+00:00,brighton_local_33kv_gt2,14.64,265.85
2024-02-20 01:30:00+00:00,brighton_local_33kv_gt1,15.99,260.29
2024-02-20 02:00:00+00:00,brighton_local_33kv_gt2,14.29,261.25
2024-02-20 02:00:00+00:00,brighton_local_33kv_gt1,15.71,254.6
2024-02-20 02:30:00+00:00,brighton_local_33kv_gt2,14.4,256.64
2024-02-20 02:30:00+00:00,brighton_local_33kv_gt1,15.42,251.11
2024-02-20 03:00:00+00:00,brighton_local_33kv_gt1,15.13,247.65
2024-02-20 03:00:00+00:00,brighton_local_33kv_gt2,14.56,252.96
2024-02-20 03:30:00+00:00,brighton_local_33kv_gt1,14.84,244.18
2024-02-20 03:30:00+00:00,brighton_local_33kv_gt2,14.72,254.91
2024-02-20 04:00:00+00:00,brighton_local_33kv_gt1,14.68,241.62
2024-02-20 04:00:00+00:00,brighton_local_33kv_gt2,14.88,257.81
2024-02-20 04:30:00+00:00,brighton_local_33kv_gt2,15.03,260.72
2024-02-20 04:30:00+00:00,brighton_local_33kv_gt1,14.98,248.36
2024-02-20 05:00:00+00:00,brighton_local_33kv_gt2,15.19,263.63
2024-02-20 05:00:00+00:00,brighton_local_33kv_gt1,15.33,257.56
2024-02-20 05:30:00+00:00,brighton_local_33kv_gt1,15.8,266.75
2024-02-20 05:30:00+00:00,brighton_local_33kv_gt2,15.55,266.53
2024-02-20 06:00:00+00:00,brighton_local_33kv_gt1,17.2,284.3
2024-02-20 06:00:00+00:00,brighton_local_33kv_gt2,16.95,280.03
2024-02-20 06:30:00+00:00,brighton_local_33kv_gt1,18.8,310.96
2024-02-20 06:30:00+00:00,brighton_local_33kv_gt2,18.49,304.87
2024-02-20 07:00:00+00:00,brighton_local_33kv_gt1,20.39,337.63
2024-02-20 07:00:00+00:00,brighton_local_33kv_gt2,20.04,332.33
2024-02-20 07:30:00+00:00,brighton_local_33kv_gt1,21.71,359.77
2024-02-20 07:30:00+00:00,brighton_local_33kv_gt2,21.33,354.22
2024-02-20 08:00:00+00:00,brighton_local_33kv_gt1,22.67,377.19
2024-02-20 08:00:00+00:00,brighton_local_33kv_gt2,22.23,369.47
2024-02-20 08:30:00+00:00,brighton_local_33kv_gt1,23.62,394.61
2024-02-20 08:30:00+00:00,brighton_local_33kv_gt2,23.13,384.71
2024-02-20 09:00:00+00:00,brighton_local_33kv_gt1,24.58,412.03
2024-02-20 09:00:00+00:00,brighton_local_33kv_gt2,24.03,399.96
2024-02-20 09:30:00+00:00,brighton_local_33kv_gt1,25.52,429.22
2024-02-20 09:30:00+00:00,brighton_local_33kv_gt2,24.6,415.2
2024-02-20 10:00:00+00:00,brighton_local_33kv_gt2,24.98,427.16
2024-02-20 10:00:00+00:00,brighton_local_33kv_gt1,26.12,439.63
2024-02-20 10:30:00+00:00,brighton_local_33kv_gt1,26.57,446.87
2024-02-20 10:30:00+00:00,brighton_local_33kv_gt2,25.35,430.31
2024-02-20 11:00:00+00:00,brighton_local_33kv_gt2,25.73,432.98
2024-02-20 11:00:00+00:00,brighton_local_33kv_gt1,27.02,442.13
2024-02-20 11:30:00+00:00,brighton_local_33kv_gt2,26.11,435.64
2024-02-20 11:30:00+00:00,brighton_local_33kv_gt1,27.46,445.76
2024-02-20 12:00:00+00:00,brighton_local_33kv_gt1,27.89,462.77
2024-02-20 12:00:00+00:00,brighton_local_33kv_gt2,26.46,438.31
2024-02-20 12:30:00+00:00,brighton_local_33kv_gt2,26.36,440.97
2024-02-20 12:30:00+00:00,brighton_local_33kv_gt1,27.81,454.35
2024-02-20 13:00:00+00:00,brighton_local_33kv_gt2,26.04,443.64
2024-02-20 13:00:00+00:00,brighton_local_33kv_gt1,27.49,450.85
2024-02-20 13:30:00+00:00,brighton_local_33kv_gt1,27.17,453.44
2024-02-20 13:30:00+00:00,brighton_local_33kv_gt2,25.73,446.3
2024-02-20 14:00:00+00:00,brighton_local_33kv_gt1,26.99,456.04
2024-02-20 14:00:00+00:00,brighton_local_33kv_gt2,25.55,448.97
2024-02-20 14:30:00+00:00,brighton_local_33kv_gt1,27.22,458.63
2024-02-20 14:30:00+00:00,brighton_local_33kv_gt2,25.77,451.63
2024-02-20 15:00:00+00:00,brighton_local_33kv_gt1,27.47,461.22
2024-02-20 15:00:00+00:00,brighton_local_33kv_gt2,26.02,454.29
2024-02-20 15:30:00+00:00,brighton_local_33kv_gt2,26.28,456.96
2024-02-20 15:30:00+00:00,brighton_local_33kv_gt1,27.72,463.81
2024-02-20 16:00:00+00:00,brighton_local_33kv_gt1,27.97,468.72
2024-02-20 16:00:00+00:00,brighton_local_33kv_gt2,26.54,461.82
2024-02-20 16:30:00+00:00,brighton_local_33kv_gt1,28.45,476.94
2024-02-20 16:30:00+00:00,brighton_local_33kv_gt2,27.02,470.58
2024-02-20 17:00:00+00:00,brighton_local_33kv_gt2,27.62,479.41
2024-02-20 17:00:00+00:00,brighton_local_33kv_gt1,28.99,479.29
2024-02-20 17:30:00+00:00,brighton_local_33kv_gt2,28.65,488.08
2024-02-20 17:30:00+00:00,brighton_local_33kv_gt1,28.93,475.99
2024-02-20 18:00:00+00:00,brighton_local_33kv_gt1,28.65,472.69
2024-02-20 18:00:00+00:00,brighton_local_33kv_gt2,28.4,484.85
2024-02-20 18:30:00+00:00,brighton_local_33kv_gt1,28.36,469.38
2024-02-20 18:30:00+00:00,brighton_local_33kv_gt2,28.02,474.21
2024-02-20 19:00:00+00:00,brighton_local_33kv_gt2,27.51,463.51
2024-02-20 19:00:00+00:00,brighton_local_33kv_gt1,28.03,465.45
2024-02-20 19:30:00+00:00,brighton_local_33kv_gt2,26.47,447.53
2024-02-20 19:30:00+00:00,brighton_local_33kv_gt1,27.07,450.14
2024-02-20 20:00:00+00:00,brighton_local_33kv_gt1,25.91,430.59
2024-02-20 20:00:00+00:00,brighton_local_33kv_gt2,24.79,428.14
2024-02-20 20:30:00+00:00,brighton_local_33kv_gt2,23.6,408.76
2024-02-20 20:30:00+00:00,brighton_local_33kv_gt1,24.75,411.04
2024-02-20 21:00:00+00:00,brighton_local_33kv_gt2,22.45,389.37
2024-02-20 21:00:00+00:00,brighton_local_33kv_gt1,23.59,391.49
2024-02-20 21:30:00+00:00,brighton_local_33kv_gt2,21.29,369.98
2024-02-20 21:30:00+00:00,brighton_local_33kv_gt1,22.43,371.95
2024-02-20 22:00:00+00:00,brighton_local_33kv_gt2,20.31,350.59
2024-02-20 22:00:00+00:00,brighton_local_33kv_gt1,21.27,352.4
2024-02-20 22:30:00+00:00,brighton_local_33kv_gt2,19.64,331.5
2024-02-20 22:30:00+00:00,brighton_local_33kv_gt1,20.11,332.85
2024-02-20 23:00:00+00:00,brighton_local_33kv_gt1,19.04,313.53
2024-02-20 23:00:00+00:00,brighton_local_33kv_gt2,18.21,319.18
2024-02-20 23:30:00+00:00,brighton_local_33kv_gt2,17.62,309.69
2024-02-20 23:30:00+00:00,brighton_local_33kv_gt1,18.48,303.23
2024-02-21 00:00:00+00:00,brighton_local_33kv_gt2,17.11,300.19
2024-02-21 00:00:00+00:00,brighton_local_33kv_gt1,17.98,297.56
2024-02-21 00:30:00+00:00,brighton_local_33kv_gt2,16.6,290.7
2024-02-21 00:30:00+00:00,brighton_local_33kv_gt1,17.49,291.88
2024-02-21 01:00:00+00:00,brighton_local_33kv_gt1,17.0,286.21
2024-02-21 01:00:00+00:00,brighton_local_33kv_gt2,16.1,282.08
2024-02-21 01:30:00+00:00,brighton_local_33kv_gt1,16.51,280.54
2024-02-21 01:30:00+00:00,brighton_local_33kv_gt2,15.75,275.26
2024-02-21 02:00:00+00:00,brighton_local_33kv_gt1,16.02,274.86
2024-02-21 02:00:00+00:00,brighton_local_33kv_gt2,15.47,269.56
2024-02-21 02:30:00+00:00,brighton_local_33kv_gt1,15.94,269.19
2024-02-21 02:30:00+00:00,brighton_local_33kv_gt2,15.18,270.52
2024-02-21 03:00:00+00:00,brighton_local_33kv_gt1,16.1,263.52
2024-02-21 03:00:00+00:00,brighton_local_33kv_gt2,14.92,272.63
2024-02-21 03:30:00+00:00,brighton_local_33kv_gt2,15.0,274.75
2024-02-21 03:30:00+00:00,brighton_local_33kv_gt1,16.26,257.97
2024-02-21 04:00:00+00:00,brighton_local_33kv_gt2,15.21,276.86
2024-02-21 04:00:00+00:00,brighton_local_33kv_gt1,16.42,258.78
2024-02-21 04:30:00+00:00,brighton_local_33kv_gt2,15.42,278.98
2024-02-21 04:30:00+00:00,brighton_local_33kv_gt1,16.58,263.09
2024-02-21 05:00:00+00:00,brighton_local_33kv_gt1,16.74,267.41
2024-02-21 05:00:00+00:00,brighton_local_33kv_gt2,15.63,281.09
2024-02-21 05:30:00+00:00,brighton_local_33kv_gt1,16.9,273.85
2024-02-21 05:30:00+00:00,brighton_local_33kv_gt2,15.84,283.48
2024-02-21 06:00:00+00:00,brighton_local_33kv_gt1,17.64,295.99
2024-02-21 06:00:00+00:00,brighton_local_33kv_gt2,17.22,304.43
2024-02-21 06:30:00+00:00,brighton_local_33kv_gt1,19.08,321.3
2024-02-21 06:30:00+00:00,brighton_local_33kv_gt2,18.87,321.73
2024-02-21 07:00:00+00:00,brighton_local_33kv_gt2,20.35,339.72
2024-02-21 07:00:00+00:00,brighton_local_33kv_gt1,21.19,353.31
2024-02-21 07:30:00+00:00,brighton_local_33kv_gt1,22.51,375.37
2024-02-21 07:30:00+00:00,brighton_local_33kv_gt2,21.33,359.76
2024-02-21 08:00:00+00:00,brighton_local_33kv_gt1,23.51,394.71
2024-02-21 08:00:00+00:00,brighton_local_33kv_gt2,22.19,379.82
2024-02-21 08:30:00+00:00,brighton_local_33kv_gt1,24.51,413.46
2024-02-21 08:30:00+00:00,brighton_local_33kv_gt2,23.05,399.89
2024-02-21 09:00:00+00:00,brighton_local_33kv_gt1,25.39,426.15
2024-02-21 09:00:00+00:00,brighton_local_33kv_gt2,23.9,417.12
2024-02-21 09:30:00+00:00,brighton_local_33kv_gt1,26.2,437.2
2024-02-21 09:30:00+00:00,brighton_local_33kv_gt2,24.76,430.82
2024-02-21 10:00:00+00:00,brighton_local_33kv_gt1,26.98,448.26
2024-02-21 10:00:00+00:00,brighton_local_33kv_gt2,25.42,443.27
2024-02-21 10:30:00+00:00,brighton_local_33kv_gt2,25.93,450.69
2024-02-21 10:30:00+00:00,brighton_local_33kv_gt1,27.5,459.31
2024-02-21 11:00:00+00:00,brighton_local_33kv_gt1,27.94,468.92
2024-02-21 11:00:00+00:00,brighton_local_33kv_gt2,26.44,457.44
2024-02-21 11:30:00+00:00,brighton_local_33kv_gt1,28.25,476.31
2024-02-21 11:30:00+00:00,brighton_local_33kv_gt2,26.95,460.38
2024-02-21 12:00:00+00:00,brighton_local_33kv_gt2,27.34,461.62
2024-02-21 12:00:00+00:00,brighton_local_33kv_gt1,28.33,480.61
2024-02-21 12:30:00+00:00,brighton_local_33kv_gt1,28.4,476.23
2024-02-21 12:30:00+00:00,brighton_local_33kv_gt2,27.39,462.85
2024-02-21 13:00:00+00:00,brighton_local_33kv_gt2,27.41,464.09
2024-02-21 13:00:00+00:00,brighton_local_33kv_gt1,28.48,471.32
2024-02-21 13:30:00+00:00,brighton_local_33kv_gt1,28.55,467.52
2024-02-21 13:30:00+00:00,brighton_local_33kv_gt2,27.43,465.32
2024-02-21 14:00:00+00:00,brighton_local_33kv_gt1,28.63,469.8
2024-02-21 14:00:00+00:00,brighton_local_33kv_gt2,27.44,466.56
2024-02-21 14:30:00+00:00,brighton_local_33kv_gt2,27.46,467.8
2024-02-21 14:30:00+00:00,brighton_local_33kv_gt1,28.7,473.0
2024-02-21 15:00:00+00:00,brighton_local_33kv_gt1,28.78,476.2
2024-02-21 15:00:00+00:00,brighton_local_33kv_gt2,27.48,469.03
2024-02-21 15:30:00+00:00,brighton_local_33kv_gt1,28.85,479.41
2024-02-21 15:30:00+00:00,brighton_local_33kv_gt2,27.5,470.27
2024-02-21 16:00:00+00:00,brighton_local_33kv_gt1,28.93,482.61
2024-02-21 16:00:00+00:00,brighton_local_33kv_gt2,27.52,471.5
2024-02-21 16:30:00+00:00,brighton_local_33kv_gt2,27.69,475.51
2024-02-21 16:30:00+00:00,brighton_local_33kv_gt1,29.15,488.35
2024-02-21 17:00:00+00:00,brighton_local_33kv_gt1,29.67,498.72
2024-02-21 17:00:00+00:00,brighton_local_33kv_gt2,28.2,485.05
2024-02-21 17:30:00+00:00,brighton_local_33kv_gt1,29.95,497.57
2024-02-21 17:30:00+00:00,brighton_local_33kv_gt2,28.53,483.03
2024-02-21 18:00:00+00:00,brighton_local_33kv_gt2,28.04,475.41
2024-02-21 18:00:00+00:00,brighton_local_33kv_gt1,29.5,492.46
2024-02-21 18:30:00+00:00,brighton_local_33kv_gt2,27.46,467.79
2024-02-21 18:30:00+00:00,brighton_local_33kv_gt1,28.99,487.3
2024-02-21 19:00:00+00:00,brighton_local_33kv_gt2,26.87,460.17
2024-02-21 19:00:00+00:00,brighton_local_33kv_gt1,28.04,476.09
2024-02-21 19:30:00+00:00,brighton_local_33kv_gt1,26.86,454.4
2024-02-21 19:30:00+00:00,brighton_local_33kv_gt2,26.22,447.07
2024-02-21 20:00:00+00:00,brighton_local_33kv_gt1,25.67,430.4
2024-02-21 20:00:00+00:00,brighton_local_33kv_gt2,25.2,428.48
2024-02-21 20:30:00+00:00,brighton_local_33kv_gt2,24.13,409.9
2024-02-21 20:30:00+00:00,brighton_local_33kv_gt1,24.55,411.51
2024-02-21 21:00:00+00:00,brighton_local_33kv_gt2,22.96,391.31
2024-02-21 21:00:00+00:00,brighton_local_33kv_gt1,23.53,392.75
2024-02-21 21:30:00+00:00,brighton_local_33kv_gt1,22.34,373.98
2024-02-21 21:30:00+00:00,brighton_local_33kv_gt2,21.45,372.73
2024-02-21 22:00:00+00:00,brighton_local_33kv_gt1,20.69,355.21
2024-02-21 22:00:00+00:00,brighton_local_33kv_gt2,20.39,356.96
2024-02-21 22:30:00+00:00,brighton_local_33kv_gt1,19.71,336.44
2024-02-21 22:30:00+00:00,brighton_local_33kv_gt2,19.33,340.38
2024-02-21 23:00:00+00:00,brighton_local_33kv_gt2,18.28,324.73
2024-02-21 23:00:00+00:00,brighton_local_33kv_gt1,18.94,317.67
2024-02-21 23:30:00+00:00,brighton_local_33kv_gt1,18.21,299.3
2024-02-21 23:30:00+00:00,brighton_local_33kv_gt2,17.37,318.08
2024-02-22 00:00:00+00:00,brighton_local_33kv_gt1,17.76,289.53
2024-02-22 00:00:00+00:00,brighton_local_33kv_gt2,16.92,311.43
2024-02-22 00:30:00+00:00,brighton_local_33kv_gt1,17.36,283.29
2024-02-22 00:30:00+00:00,brighton_local_33kv_gt2,16.52,304.77
2024-02-22 01:00:00+00:00,brighton_local_33kv_gt2,16.11,298.12
2024-02-22 01:00:00+00:00,brighton_local_33kv_gt1,16.97,277.05
2024-02-22 01:30:00+00:00,brighton_local_33kv_gt2,15.7,291.46
2024-02-22 01:30:00+00:00,brighton_local_33kv_gt1,16.57,270.81
2024-02-22 02:00:00+00:00,brighton_local_33kv_gt1,16.18,264.56
2024-02-22 02:00:00+00:00,brighton_local_33kv_gt2,15.29,284.81
2024-02-22 02:30:00+00:00,brighton_local_33kv_gt1,15.78,258.32
2024-02-22 02:30:00+00:00,brighton_local_33kv_gt2,14.88,278.15
2024-02-22 03:00:00+00:00,brighton_local_33kv_gt2,14.52,271.5
2024-02-22 03:00:00+00:00,brighton_local_33kv_gt1,15.43,256.06
2024-02-22 03:30:00+00:00,brighton_local_33kv_gt2,14.6,264.84
2024-02-22 03:30:00+00:00,brighton_local_33kv_gt1,15.52,259.05
2024-02-22 04:00:00+00:00,brighton_local_33kv_gt2,14.81,259.1
2024-02-22 04:00:00+00:00,brighton_local_33kv_gt1,15.73,262.07
2024-02-22 04:30:00+00:00,brighton_local_33kv_gt2,15.02,261.99
2024-02-22 04:30:00+00:00,brighton_local_33kv_gt1,15.94,265.08
2024-02-22 05:00:00+00:00,brighton_local_33kv_gt1,16.15,268.1
2024-02-22 05:00:00+00:00,brighton_local_33kv_gt2,15.23,267.02
2024-02-22 05:30:00+00:00,brighton_local_33kv_gt1,16.36,272.21
2024-02-22 05:30:00+00:00,brighton_local_33kv_gt2,15.45,272.69
2024-02-22 06:00:00+00:00,brighton_local_33kv_gt1,17.55,288.99
2024-02-22 06:00:00+00:00,brighton_local_33kv_gt2,17.16,289.17
2024-02-22 06:30:00+00:00,brighton_local_33kv_gt1,18.71,309.37
2024-02-22 06:30:00+00:00,brighton_local_33kv_gt2,18.46,309.53
2024-02-22 07:00:00+00:00,brighton_local_33kv_gt2,20.14,334.32
2024-02-22 07:00:00+00:00,brighton_local_33kv_gt1,20.48,338.36
2024-02-22 07:30:00+00:00,brighton_local_33kv_gt2,21.29,359.07
2024-02-22 07:30:00+00:00,brighton_local_33kv_gt1,21.78,362.06
2024-02-22 08:00:00+00:00,brighton_local_33kv_gt1,23.41,394.28
2024-02-22 08:00:00+00:00,brighton_local_33kv_gt2,22.24,374.71
2024-02-22 08:30:00+00:00,brighton_local_33kv_gt2,23.19,390.26
2024-02-22 08:30:00+00:00,brighton_local_33kv_gt1,24.26,408.31
2024-02-22 09:00:00+00:00,brighton_local_33kv_gt2,23.86,405.8
2024-02-22 09:00:00+00:00,brighton_local_33kv_gt1,25.04,420.62
2024-02-22 09:30:00+00:00,brighton_local_33kv_gt1,25.81,432.93
2024-02-22 09:30:00+00:00,brighton_local_33kv_gt2,24.29,421.34
2024-02-22 10:00:00+00:00,brighton_local_33kv_gt1,26.55,443.41
2024-02-22 10:00:00+00:00,brighton_local_33kv_gt2,24.71,433.59
2024-02-22 10:30:00+00:00,brighton_local_33kv_gt1,26.95,449.25
2024-02-22 10:30:00+00:00,brighton_local_33kv_gt2,25.14,439.19
2024-02-22 11:00:00+00:00,brighton_local_33kv_gt2,25.57,444.59
2024-02-22 11:00:00+00:00,brighton_local_33kv_gt1,27.29,454.85
2024-02-22 11:30:00+00:00,brighton_local_33kv_gt1,27.62,460.46
2024-02-22 11:30:00+00:00,brighton_local_33kv_gt2,25.99,449.99
2024-02-22 12:00:00+00:00,brighton_local_33kv_gt1,27.94,466.07
2024-02-22 12:00:00+00:00,brighton_local_33kv_gt2,26.42,455.38
2024-02-22 12:30:00+00:00,brighton_local_33kv_gt2,26.83,460.78
2024-02-22 12:30:00+00:00,brighton_local_33kv_gt1,28.07,471.61
2024-02-22 13:00:00+00:00,brighton_local_33kv_gt2,26.99,463.62
2024-02-22 13:00:00+00:00,brighton_local_33kv_gt1,28.13,473.88
2024-02-22 13:30:00+00:00,brighton_local_33kv_gt1,28.2,474.37
2024-02-22 13:30:00+00:00,brighton_local_33kv_gt2,27.01,464.06
2024-02-22 14:00:00+00:00,brighton_local_33kv_gt1,28.27,474.85
2024-02-22 14:00:00+00:00,brighton_local_33kv_gt2,27.03,464.49
2024-02-22 14:30:00+00:00,brighton_local_33kv_gt2,27.06,464.93
2024-02-22 14:30:00+00:00,brighton_local_33kv_gt1,28.34,475.34
2024-02-22 15:00:00+00:00,brighton_local_33kv_gt2,27.08,465.37
2024-02-22 15:00:00+00:00,brighton_local_33kv_gt1,28.41,475.83
2024-02-22 15:30:00+00:00,brighton_local_33kv_gt2,27.1,465.81
2024-02-22 15:30:00+00:00,brighton_local_33kv_gt1,28.48,476.32
2024-02-22 16:00:00+00:00,brighton_local_33kv_gt1,28.72,480.01
2024-02-22 16:00:00+00:00,brighton_local_33kv_gt2,27.27,469.15
2024-02-22 16:30:00+00:00,brighton_local_33kv_gt1,29.37,491.25
2024-02-22 16:30:00+00:00,brighton_local_33kv_gt2,27.8,479.37
2024-02-22 17:00:00+00:00,brighton_local_33kv_gt1,30.03,502.8
2024-02-22 17:00:00+00:00,brighton_local_33kv_gt2,28.47,489.87
2024-02-22 17:30:00+00:00,brighton_local_33kv_gt2,29.54,500.37
2024-02-22 17:30:00+00:00,brighton_local_33kv_gt1,30.61,505.91
2024-02-22 18:00:00+00:00,brighton_local_33kv_gt1,30.41,501.28
2024-02-22 18:00:00+00:00,brighton_local_33kv_gt2,29.31,510.01
2024-02-22 18:30:00+00:00,brighton_local_33kv_gt1,30.01,496.65
2024-02-22 18:30:00+00:00,brighton_local_33kv_gt2,28.58,489.25
2024-02-22 19:00:00+00:00,brighton_local_33kv_gt2,27.86,472.93
2024-02-22 19:00:00+00:00,brighton_local_33kv_gt1,29.26,488.76
2024-02-22 19:30:00+00:00,brighton_local_33kv_gt2,27.14,456.61
2024-02-22 19:30:00+00:00,brighton_local_33kv_gt1,27.86,465.58
2024-02-22 20:00:00+00:00,brighton_local_33kv_gt2,26.27,440.29
2024-02-22 20:00:00+00:00,brighton_local_33kv_gt1,26.87,446.48
2024-02-22 20:30:00+00:00,brighton_local_33kv_gt1,25.87,430.43
2024-02-22 20:30:00+00:00,brighton_local_33kv_gt2,24.95,423.96
2024-02-22 21:00:00+00:00,brighton_local_33kv_gt1,24.88,414.38
2024-02-22 21:00:00+00:00,brighton_local_33kv_gt2,23.64,407.64
2024-02-22 21:30:00+00:00,brighton_local_33kv_gt2,22.58,391.23
2024-02-22 21:30:00+00:00,brighton_local_33kv_gt1,23.89,398.33
2024-02-22 22:00:00+00:00,brighton_local_33kv_gt2,21.55,372.02
2024-02-22 22:00:00+00:00,brighton_local_33kv_gt1,22.9,382.28
2024-02-22 22:30:00+00:00,brighton_local_33kv_gt1,21.89,364.83
2024-02-22 22:30:00+00:00,brighton_local_33kv_gt2,20.52,351.44
2024-02-22 23:00:00+00:00,brighton_local_33kv_gt2,19.49,330.05
2024-02-22 23:00:00+00:00,brighton_local_33kv_gt1,20.28,335.65
2024-02-22 23:30:00+00:00,brighton_local_33kv_gt2,18.46,318.76
2024-02-22 23:30:00+00:00,brighton_local_33kv_gt1,19.38,318.58
2024-02-23 00:00:00+00:00,brighton_local_33kv_gt2,17.77,313.12
2024-02-23 00:00:00+00:00,brighton_local_33kv_gt1,18.54,306.56
2024-02-23 00:30:00+00:00,brighton_local_33kv_gt2,17.32,307.48
2024-02-23 00:30:00+00:00,brighton_local_33kv_gt1,18.01,297.37
2024-02-23 01:00:00+00:00,brighton_local_33kv_gt1,17.7,288.19
2024-02-23 01:00:00+00:00,brighton_local_33kv_gt2,16.87,301.83
2024-02-23 01:30:00+00:00,brighton_local_33kv_gt1,17.38,280.21
2024-02-23 01:30:00+00:00,brighton_local_33kv_gt2,16.42,296.19
2024-02-23 02:00:00+00:00,brighton_local_33kv_gt1,17.06,276.13
2024-02-23 02:00:00+00:00,brighton_local_33kv_gt2,15.98,290.55
2024-02-23 02:30:00+00:00,brighton_local_33kv_gt2,15.91,284.91
2024-02-23 02:30:00+00:00,brighton_local_33kv_gt1,16.74,272.36
2024-02-23 03:00:00+00:00,brighton_local_33kv_gt2,16.07,279.27
2024-02-23 03:00:00+00:00,brighton_local_33kv_gt1,16.43,268.58
2024-02-23 03:30:00+00:00,brighton_local_33kv_gt1,16.11,266.31
2024-02-23 03:30:00+00:00,brighton_local_33kv_gt2,16.22,273.83
2024-02-23 04:00:00+00:00,brighton_local_33kv_gt1,16.07,272.14
2024-02-23 04:00:00+00:00,brighton_local_33kv_gt2,16.38,274.83
2024-02-23 04:30:00+00:00,brighton_local_33kv_gt1,16.41,279.17
2024-02-23 04:30:00+00:00,brighton_local_33kv_gt2,16.53,278.95
2024-02-23 05:00:00+00:00,brighton_local_33kv_gt1,16.75,286.2
2024-02-23 05:00:00+00:00,brighton_local_33kv_gt2,16.69,283.08
2024-02-23 05:30:00+00:00,brighton_local_33kv_gt2,16.84,288.88
2024-02-23 05:30:00+00:00,brighton_local_33kv_gt1,17.29,293.25
2024-02-23 06:00:00+00:00,brighton_local_33kv_gt2,17.76,315.48
2024-02-23 06:00:00+00:00,brighton_local_33kv_gt1,18.47,314.29
2024-02-23 06:30:00+00:00,brighton_local_33kv_gt1,19.71,334.14
2024-02-23 06:30:00+00:00,brighton_local_33kv_gt2,19.53,329.94
2024-02-23 07:00:00+00:00,brighton_local_33kv_gt1,21.8,365.12
2024-02-23 07:00:00+00:00,brighton_local_33kv_gt2,20.94,358.79
2024-02-23 07:30:00+00:00,brighton_local_33kv_gt2,21.69,379.2
2024-02-23 07:30:00+00:00,brighton_local_33kv_gt1,22.82,381.95
2024-02-23 08:00:00+00:00,brighton_local_33kv_gt1,23.76,397.33
2024-02-23 08:00:00+00:00,brighton_local_33kv_gt2,22.43,393.32
2024-02-23 08:30:00+00:00,brighton_local_33kv_gt2,23.36,407.44
2024-02-23 08:30:00+00:00,brighton_local_33kv_gt1,24.69,412.7
2024-02-23 09:00:00+00:00,brighton_local_33kv_gt1,25.62,428.08
2024-02-23 09:00:00+00:00,brighton_local_33kv_gt2,24.33,421.56
2024-02-23 09:30:00+00:00,brighton_local_33kv_gt1,26.32,440.97
2024-02-23 09:30:00+00:00,brighton_local_33kv_gt2,24.73,431.99
2024-02-23 10:00:00+00:00,brighton_local_33kv_gt2,25.14,437.36
2024-02-23 10:00:00+00:00,brighton_local_33kv_gt1,26.7,447.31
2024-02-23 10:30:00+00:00,brighton_local_33kv_gt2,25.55,442.69
2024-02-23 10:30:00+00:00,brighton_local_33kv_gt1,27.08,453.3
2024-02-23 11:00:00+00:00,brighton_local_33kv_gt1,27.45,459.29
2024-02-23 11:00:00+00:00,brighton_local_33kv_gt2,25.95,448.03
2024-02-23 11:30:00+00:00,brighton_local_33kv_gt2,26.36,453.37
2024-02-23 11:30:00+00:00,brighton_local_33kv_gt1,27.83,465.28
2024-02-23 12:00:00+00:00,brighton_local_33kv_gt1,28.2,471.27
2024-02-23 12:00:00+00:00,brighton_local_33kv_gt2,26.77,458.71
2024-02-23 12:30:00+00:00,brighton_local_33kv_gt1,28.09,469.58
2024-02-23 12:30:00+00:00,brighton_local_33kv_gt2,26.69,457.43
2024-02-23 13:00:00+00:00,brighton_local_33kv_gt1,27.48,460.08
2024-02-23 13:00:00+00:00,brighton_local_33kv_gt2,26.1,449.28
2024-02-23 13:30:00+00:00,brighton_local_33kv_gt1,27.44,460.17
2024-02-23 13:30:00+00:00,brighton_local_33kv_gt2,26.07,449.46
2024-02-23 14:00:00+00:00,brighton_local_33kv_gt2,26.42,455.72
